-1.656642369925975800e-02,-4.133798182010650635e-02,8.080745339393615723e-01,-2.697909809648990631e-02,1.337217818945646286e-02,-1.724831610918045044e-01,9.845521450042724609e-01,-1.485103517770767212e-01,1.907599419355392456e-01,1.120496541261672974e-01,1.398823559284210205e-01,-5.344644933938980103e-02,-4.434254392981529236e-02,-1.377735380083322525e-02,-2.627326846122741699e-01,2.191031165421009064e-02,6.189450621604919434e-02,8.122000098228454590e-02,2.433909624814987183e-01,1.813873499631881714e-01,-8.757529407739639282e-02,3.468482792377471924e-01,-9.739605784416198730e-01,5.625036358833312988e-01,-9.703522324562072754e-01,5.774569511413574219e-01,6.086262464523315430e-01,-1.207236200571060181e-01,-1.858947426080703735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.563054442405700684e-01,-4.587218165397644043e-01,1.104029893875122070e+00,4.767175018787384033e-01,-4.743293225765228271e-01,-8.689285814762115479e-02,1.612009555101394653e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.250156924128532410e-02,-5.006023123860359192e-02,8.062385916709899902e-01,-2.273869328200817108e-02,5.422286223620176315e-03,-1.675818860530853271e-01,9.855809807777404785e-01,-1.375153660774230957e-01,1.901086866855621338e-01,1.053183972835540771e-01,1.367825120687484741e-01,-4.844193160533905029e-02,-6.005438044667243958e-02,1.242959313094615936e-02,-2.578424811363220215e-01,4.772951081395149231e-02,7.076002657413482666e-02,5.191987007856369019e-02,2.352139800786972046e-01,2.017788290977478027e-01,-8.864629268646240234e-02,3.751470744609832764e-01,-1.032867431640625000e+00,5.416386127471923828e-01,-9.674260616302490234e-01,6.433326005935668945e-01,6.011398434638977051e-01,-1.431300491094589233e-01,3.595521301031112671e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000586748123168945e+00,-4.490164816379547119e-01,1.095966100692749023e+00,5.401578545570373535e-01,-4.619934856891632080e-01,-1.048168987035751343e-01,1.230723708868026733e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.927589602768421173e-02,-6.012834608554840088e-02,8.044174313545227051e-01,-1.978013850748538971e-02,2.309477888047695160e-03,-1.603275835514068604e-01,9.868629574775695801e-01,-1.368357837200164795e-01,1.955673992633819580e-01,9.863793849945068359e-02,1.274694353342056274e-01,-3.799366950988769531e-02,-7.230612635612487793e-02,3.111032769083976746e-02,-2.469276487827301025e-01,5.830828845500946045e-02,7.841717451810836792e-02,1.646945439279079437e-02,2.211572974920272827e-01,2.155387550592422485e-01,-8.216852694749832153e-02,3.854943811893463135e-01,-1.060021400451660156e+00,5.291050076484680176e-01,-9.443837404251098633e-01,6.784101128578186035e-01,5.932606458663940430e-01,-1.508404463529586792e-01,8.246763795614242554e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.020500421524047852e+00,-4.667411148548126221e-01,1.086802959442138672e+00,5.698541998863220215e-01,-4.658341705799102783e-01,-1.151996999979019165e-01,9.222729504108428955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.675137087702751160e-02,-7.112113386392593384e-02,8.023427128791809082e-01,-1.723891869187355042e-02,1.150199444964528084e-03,-1.517688035964965820e-01,9.882650375366210938e-01,-1.407126933336257935e-01,2.036435306072235107e-01,9.204393625259399414e-02,1.145743876695632935e-01,-2.579369395971298218e-02,-8.299836516380310059e-02,4.179944097995758057e-02,-2.343887388706207275e-01,4.075399786233901978e-02,8.662265539169311523e-02,-3.091067075729370117e-02,1.919396817684173584e-01,2.273199409246444702e-01,-6.628073751926422119e-02,3.951785564422607422e-01,-1.071604728698730469e+00,5.264757871627807617e-01,-9.144052863121032715e-01,7.016550302505493164e-01,6.064183115959167480e-01,-1.432574838399887085e-01,1.292288601398468018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.029596209526062012e+00,-4.972219765186309814e-01,1.076172590255737305e+00,5.884595513343811035e-01,-4.854165315628051758e-01,-1.191947460174560547e-01,5.717529729008674622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.488491639494895935e-02,-8.262173086404800415e-02,7.999246120452880859e-01,-1.499598100781440735e-02,-1.196972094476222992e-03,-1.421144306659698486e-01,9.897359013557434082e-01,-1.450045257806777954e-01,2.129778861999511719e-01,8.138608187437057495e-02,1.028417572379112244e-01,-9.239757433533668518e-03,-1.013345867395401001e-01,4.973205178976058960e-02,-2.235693633556365967e-01,6.565426476299762726e-03,9.718124568462371826e-02,-8.339503407478332520e-02,1.570427715778350830e-01,2.378737628459930420e-01,-4.210883751511573792e-02,4.067011177539825439e-01,-1.074969053268432617e+00,5.251772999763488770e-01,-8.760069608688354492e-01,7.190762758255004883e-01,6.158835887908935547e-01,-1.283967941999435425e-01,1.885148286819458008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.031378507614135742e+00,-5.288015604019165039e-01,1.060684680938720703e+00,6.070826649665832520e-01,-5.024819374084472656e-01,-1.226882785558700562e-01,1.478618662804365158e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.356176570057868958e-02,-9.398920834064483643e-02,7.992990016937255859e-01,-1.314668357372283936e-02,-4.009318538010120392e-03,-1.336895823478698730e-01,9.909279346466064453e-01,-1.494548916816711426e-01,2.262135744094848633e-01,7.315064221620559692e-02,9.094204008579254150e-02,2.525411173701286316e-02,-1.264253556728363037e-01,5.560678988695144653e-02,-2.127403169870376587e-01,-3.524095192551612854e-02,1.064992323517799377e-01,-1.216316670179367065e-01,1.254655122756958008e-01,2.418356388807296753e-01,-1.501368358731269836e-02,4.228906631469726562e-01,-1.073283553123474121e+00,5.205394029617309570e-01,-8.396118283271789551e-01,7.419463992118835449e-01,6.225332617759704590e-01,-1.138138249516487122e-01,2.386154681444168091e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.037436485290527344e+00,-5.556578636169433594e-01,1.048942446708679199e+00,6.220644116401672363e-01,-5.141724944114685059e-01,-1.292727291584014893e-01,-2.911122702062129974e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.266195327043533325e-02,-1.046510860323905945e-01,8.009890913963317871e-01,-1.023332402110099792e-02,-8.548320271074771881e-03,-1.251374483108520508e-01,9.920498132705688477e-01,-1.521667093038558960e-01,2.467390447854995728e-01,7.629363983869552612e-02,7.888887077569961548e-02,7.303448766469955444e-02,-1.489939987659454346e-01,6.148858368396759033e-02,-2.056724727153778076e-01,-6.967095285654067993e-02,1.142699867486953735e-01,-1.353986859321594238e-01,1.051393076777458191e-01,2.369673550128936768e-01,6.839821580797433853e-03,4.384443461894989014e-01,-1.066501498222351074e+00,5.100324153900146484e-01,-7.994108796119689941e-01,7.725492715835571289e-01,6.122860312461853027e-01,-9.814305603504180908e-02,2.792456746101379395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.040962696075439453e+00,-5.697798132896423340e-01,1.037178516387939453e+00,6.376004219055175781e-01,-5.117841362953186035e-01,-1.316764056682586670e-01,-6.321363896131515503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.250290364027023315e-02,-1.145491600036621094e-01,8.040949702262878418e-01,-4.025045316666364670e-03,-1.124513428658246994e-02,-1.129284575581550598e-01,9.935313463211059570e-01,-1.573044508695602417e-01,2.677536010742187500e-01,1.218690872192382812e-01,7.279371470212936401e-02,9.173429757356643677e-02,-1.344146728515625000e-01,6.424418836832046509e-02,-2.073132842779159546e-01,-1.031221747398376465e-01,1.167979463934898376e-01,-1.366644948720932007e-01,9.345033019781112671e-02,2.233554124832153320e-01,2.103824540972709656e-02,4.553112089633941650e-01,-1.060330152511596680e+00,4.910977780818939209e-01,-7.728109955787658691e-01,8.002303242683410645e-01,5.892029404640197754e-01,-9.413256496191024780e-02,2.989783287048339844e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.043768405914306641e+00,-5.794785022735595703e-01,1.023188948631286621e+00,6.708657741546630859e-01,-5.032806396484375000e-01,-1.280326396226882935e-01,-9.455901384353637695e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.297331631183624268e-02,-1.235637962818145752e-01,8.076383471488952637e-01,2.910499926656484604e-03,-1.126447226852178574e-02,-1.009266972541809082e-01,9.948258399963378906e-01,-1.617608815431594849e-01,2.759545743465423584e-01,1.691836416721343994e-01,7.452189922332763672e-02,9.117497503757476807e-02,-1.162150055170059204e-01,5.954847112298011780e-02,-2.106987088918685913e-01,-1.302037686109542847e-01,1.162427887320518494e-01,-1.301196515560150146e-01,8.465589582920074463e-02,2.070173323154449463e-01,3.016950190067291260e-02,4.656819701194763184e-01,-1.052293658256530762e+00,4.704709053039550781e-01,-7.620765566825866699e-01,8.239022493362426758e-01,5.636863708496093750e-01,-9.436833113431930542e-02,3.018185794353485107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.043341398239135742e+00,-5.794638991355895996e-01,1.013912439346313477e+00,7.130910754203796387e-01,-4.851816296577453613e-01,-1.203140988945960999e-01,-1.156812310218811035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.372603893280029297e-02,-1.313248723745346069e-01,8.105667829513549805e-01,7.773027289658784866e-03,-9.805941954255104065e-03,-8.961352705955505371e-02,9.958980083465576172e-01,-1.656094938516616821e-01,2.726043760776519775e-01,1.957934647798538208e-01,8.018767088651657104e-02,9.530204534530639648e-02,-1.104126498103141785e-01,5.032951384782791138e-02,-2.099760919809341431e-01,-1.485011726617813110e-01,1.147062107920646667e-01,-1.202238053083419800e-01,7.648891210556030273e-02,1.913125067949295044e-01,4.070793092250823975e-02,4.703545272350311279e-01,-1.045722007751464844e+00,4.495463371276855469e-01,-7.720566987991333008e-01,8.398024439811706543e-01,5.515137314796447754e-01,-9.967541694641113281e-02,2.796213328838348389e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.036747813224792480e+00,-5.716875791549682617e-01,1.003806710243225098e+00,7.676162123680114746e-01,-4.673156738281250000e-01,-1.103184819221496582e-01,-1.306100636720657349e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
