-1.179185509681701660e-02,-6.427032873034477234e-03,7.429154515266418457e-01,-1.524561783298850060e-03,1.724336855113506317e-02,7.030568122863769531e-01,7.109229564666748047e-01,-1.519029587507247925e-01,-1.069215983152389526e-01,6.786279380321502686e-02,3.425353169441223145e-01,-3.549602031707763672e-01,7.969021052122116089e-02,-2.908734977245330811e-01,-3.902504593133926392e-02,-6.185988709330558777e-02,5.607572197914123535e-01,-3.822746574878692627e-01,9.411173313856124878e-02,9.748645126819610596e-03,2.556928992271423340e-02,1.538381278514862061e-01,-9.953136742115020752e-02,6.999531388282775879e-01,-3.049011901021003723e-02,1.466656088829040527e+00,-4.013513028621673584e-02,-1.277794837951660156e-01,5.595381185412406921e-02,-4.224858060479164124e-02,-9.525102376937866211e-01,5.272275209426879883e-02,1.387052536010742188e+00,8.370385318994522095e-02,-8.642300218343734741e-02,-1.241481304168701172e-01
-1.051468960940837860e-02,-9.490887634456157684e-03,7.395392060279846191e-01,-2.037233673036098480e-02,3.120385669171810150e-02,7.034580707550048828e-01,7.097591161727905273e-01,-2.574222981929779053e-01,-9.684872627258300781e-02,6.324555724859237671e-02,4.389536082744598389e-01,-3.874157071113586426e-01,9.765052795410156250e-02,-3.733866512775421143e-01,-2.527373656630516052e-02,-5.068705976009368896e-02,6.042883992195129395e-01,-3.696365952491760254e-01,9.563464671373367310e-02,8.424435742199420929e-03,2.936949022114276886e-02,1.809310913085937500e-01,-1.243710815906524658e-01,6.340456008911132812e-01,-7.543434947729110718e-02,1.428062677383422852e+00,-6.169993802905082703e-02,-1.322873085737228394e-01,6.911022216081619263e-02,-8.176495134830474854e-02,-8.862438201904296875e-01,9.586249291896820068e-02,1.372182607650756836e+00,9.205770492553710938e-02,-8.298170566558837891e-02,-1.422879397869110107e-01
-8.876521140336990356e-03,-1.315068081021308899e-02,7.319450974464416504e-01,-4.328583553433418274e-02,4.612186178565025330e-02,7.026843428611755371e-01,7.086845636367797852e-01,-3.934248387813568115e-01,-8.518361300230026245e-02,5.022743716835975647e-02,5.804584026336669922e-01,-4.424784183502197266e-01,1.222744956612586975e-01,-4.792071878910064697e-01,-1.027307100594043732e-02,-4.783060774207115173e-02,6.769095063209533691e-01,-3.711718022823333740e-01,9.812050312757492065e-02,9.275308810174465179e-03,3.476795926690101624e-02,2.052707076072692871e-01,-1.330645084381103516e-01,5.631939172744750977e-01,-1.229722425341606140e-01,1.379457116127014160e+00,-6.716282665729522705e-02,-1.516462862491607666e-01,8.182961493730545044e-02,-1.037148311734199524e-01,-8.049460649490356445e-01,1.412132382392883301e-01,1.362558841705322266e+00,9.638951718807220459e-02,-8.989910781383514404e-02,-1.550337225198745728e-01
-6.976541597396135330e-03,-1.703017577528953552e-02,7.196187973022460938e-01,-7.155942916870117188e-02,6.545668840408325195e-02,7.008313536643981934e-01,7.067036628723144531e-01,-5.500866770744323730e-01,-7.603795081377029419e-02,3.031305037438869476e-02,7.398053407669067383e-01,-5.004448294639587402e-01,1.463547199964523315e-01,-6.084360480308532715e-01,8.011466707102954388e-04,-5.324719846248626709e-02,7.789404392242431641e-01,-3.789160847663879395e-01,9.004046767950057983e-02,1.539191603660583496e-02,4.160540178418159485e-02,2.233974188566207886e-01,-1.269005089998245239e-01,4.896039068698883057e-01,-1.715891957283020020e-01,1.327919721603393555e+00,-5.135547369718551636e-02,-1.737115085124969482e-01,9.002155810594558716e-02,-1.041850000619888306e-01,-7.114120721817016602e-01,1.892834007740020752e-01,1.362939357757568359e+00,8.798381686210632324e-02,-9.723898768424987793e-02,-1.609121561050415039e-01
-4.956987686455249786e-03,-2.127427421510219574e-02,6.990293860435485840e-01,-9.991341084241867065e-02,8.662268519401550293e-02,6.991133689880371094e-01,7.026765942573547363e-01,-7.166305184364318848e-01,-6.512881815433502197e-02,1.583240367472171783e-02,9.278584122657775879e-01,-5.783865451812744141e-01,1.721344292163848877e-01,-7.509184479713439941e-01,2.187285281252115965e-04,-6.112822890281677246e-02,9.213572740554809570e-01,-4.451748430728912354e-01,7.141396403312683105e-02,2.578373253345489502e-02,4.758625477552413940e-02,2.334178388118743896e-01,-9.997356683015823364e-02,4.312783777713775635e-01,-2.200018614530563354e-01,1.274513483047485352e+00,-1.504487823694944382e-02,-1.942262053489685059e-01,9.235921502113342285e-02,-6.762830168008804321e-02,-6.221359372138977051e-01,2.321202456951141357e-01,1.376747488975524902e+00,6.160854920744895935e-02,-9.400016814470291138e-02,-1.618250161409378052e-01
-3.024233970791101456e-03,-2.597089298069477081e-02,6.711267828941345215e-01,-1.236640140414237976e-01,1.069857403635978699e-01,6.971615552902221680e-01,6.980164647102355957e-01,-8.799597620964050293e-01,-6.334274262189865112e-02,-9.354694746434688568e-03,1.121616363525390625e+00,-6.673721075057983398e-01,1.999653875827789307e-01,-9.033203721046447754e-01,4.803208634257316589e-03,-4.468401521444320679e-02,1.094716668128967285e+00,-5.486140847206115723e-01,4.705191403627395630e-02,3.607439249753952026e-02,4.838114231824874878e-02,2.504718303680419922e-01,-4.842566698789596558e-02,3.876117467880249023e-01,-2.459434270858764648e-01,1.224943637847900391e+00,1.691748574376106262e-02,-2.135373800992965698e-01,7.133737206459045410e-02,-1.969623379409313202e-03,-5.379614233970642090e-01,2.627474069595336914e-01,1.385750651359558105e+00,3.275878354907035828e-02,-8.861908316612243652e-02,-1.399250924587249756e-01
-1.521641388535499573e-03,-3.108439221978187561e-02,6.377898454666137695e-01,-1.476469933986663818e-01,1.293712407350540161e-01,6.923205852508544922e-01,6.943742632865905762e-01,-1.059653520584106445e+00,-7.006306201219558716e-02,-3.331040218472480774e-02,1.326678276062011719e+00,-7.694293260574340820e-01,2.369350790977478027e-01,-1.084565639495849609e+00,2.041808096691966057e-03,-3.457113355398178101e-02,1.291961193084716797e+00,-6.808376908302307129e-01,5.666485056281089783e-03,3.669901937246322632e-02,5.111911892890930176e-02,2.735252976417541504e-01,3.403525426983833313e-02,3.647805452346801758e-01,-2.549059391021728516e-01,1.157285928726196289e+00,4.211344197392463684e-02,-2.297284752130508423e-01,5.350928008556365967e-02,1.022283881902694702e-01,-4.785446226596832275e-01,2.883234322071075439e-01,1.389425635337829590e+00,4.359400365501642227e-03,-8.503996580839157104e-02,-1.235845983028411865e-01
-5.030343891121447086e-04,-3.646934032440185547e-02,6.025477051734924316e-01,-1.682925969362258911e-01,1.483301967382431030e-01,6.891021728515625000e-01,6.890674829483032227e-01,-1.225231289863586426e+00,-8.576865494251251221e-02,-5.158048868179321289e-02,1.517826795578002930e+00,-8.607896566390991211e-01,2.594737708568572998e-01,-1.259543538093566895e+00,-5.126856267452239990e-04,-2.842474356293678284e-02,1.475129365921020508e+00,-7.919407486915588379e-01,-3.388502821326255798e-02,3.273848816752433777e-02,4.795810207724571228e-02,2.884721457958221436e-01,1.071925461292266846e-01,3.561691939830780029e-01,-2.328821271657943726e-01,1.092472434043884277e+00,6.262863427400588989e-02,-2.372299581766128540e-01,5.876561254262924194e-02,2.241984009742736816e-01,-4.482376277446746826e-01,2.994333803653717041e-01,1.393161296844482422e+00,-4.887799173593521118e-02,-7.643953710794448853e-02,-9.343694895505905151e-02
3.276517847552895546e-03,-4.531205072999000549e-02,5.666227340698242188e-01,-1.957935839891433716e-01,1.800462454557418823e-01,6.994886994361877441e-01,6.632976531982421875e-01,-1.425107717514038086e+00,-1.431479305028915405e-01,-8.624456077814102173e-02,1.650865793228149414e+00,-8.726685047149658203e-01,2.617997229099273682e-01,-1.450473070144653320e+00,-3.645805642008781433e-02,-2.192258089780807495e-02,1.634442567825317383e+00,-8.578801155090332031e-01,-6.791056692600250244e-02,-5.729588679969310760e-03,5.272231251001358032e-02,2.884638905525207520e-01,1.670587956905364990e-01,3.340869247913360596e-01,-2.122428566217422485e-01,1.102011442184448242e+00,5.201358348131179810e-02,-2.275497764348983765e-01,3.548179566860198975e-02,3.362075686454772949e-01,-4.123207926750183105e-01,3.379482626914978027e-01,1.388129949569702148e+00,-1.151278689503669739e-01,-6.347474455833435059e-02,-1.866540871560573578e-02
3.875066293403506279e-03,-5.416639521718025208e-02,5.345834493637084961e-01,-2.121746987104415894e-01,1.863344311714172363e-01,7.099298834800720215e-01,6.451829075813293457e-01,-1.567327618598937988e+00,-1.936619728803634644e-01,-1.091647595167160034e-01,1.772654414176940918e+00,-8.726699948310852051e-01,2.617999911308288574e-01,-1.569283723831176758e+00,-5.311085656285285950e-02,-1.627251319587230682e-02,1.752963900566101074e+00,-8.726681470870971680e-01,-9.563282132148742676e-02,-4.157909005880355835e-02,6.893646717071533203e-02,3.083317279815673828e-01,2.065086513757705688e-01,3.070775568485260010e-01,-1.821091920137405396e-01,1.130472540855407715e+00,3.601859137415885925e-02,-2.354863584041595459e-01,1.353443600237369537e-02,4.218682348728179932e-01,-3.882528841495513916e-01,3.538044989109039307e-01,1.389458537101745605e+00,-1.614161431789398193e-01,-5.780369415879249573e-02,5.219682678580284119e-02
